Area,Room,Parking,Warehouse,Elevator,Address,Price,Price_Million,Price_per_sqm,Price_per_sqm_Million
1000.0,2,True,True,False,Damavand,7000000000.0,7000.0,7000000.0,7.0
450.0,3,True,False,False,Damavand,3850000000.0,3850.0,8555555.555555556,8.555555555555555
465.0,2,True,False,False,Damavand,3300000000.0,3300.0,7096774.193548387,7.096774193548387
84.0,2,True,True,True,Damavand,2150000000.0,2150.0,25595238.095238097,25.5952380952381
900.0,3,True,True,False,Damavand,8500000000.0,8500.0,9444444.444444444,9.444444444444445
60.0,1,False,False,False,Damavand,900000000.0,900.0,15000000.0,15.0
78.0,2,False,False,False,Damavand,490000000.0,490.0,6282051.282051282,6.282051282051282
700.0,3,True,True,False,Damavand,4500000000.0,4500.0,6428571.428571428,6.428571428571428
90.0,2,True,True,True,Damavand,605000000.0,605.0,6722222.222222222,6.722222222222222
52.0,1,False,False,False,Damavand,375000000.0,375.0,7211538.461538462,7.211538461538462
106.0,2,True,True,True,Damavand,2360000000.0,2360.0,22264150.943396226,22.264150943396224
83.0,2,True,True,False,Damavand,1550000000.0,1550.0,18674698.795180723,18.674698795180724
75.0,2,False,False,False,Damavand,520000000.0,520.0,6933333.333333333,6.933333333333333
62.0,1,False,False,False,Damavand,710000000.0,710.0,11451612.903225806,11.451612903225806
700.0,3,True,True,False,Damavand,7000000000.0,7000.0,10000000.0,10.0
90.0,2,True,True,True,Damavand,1350000000.0,1350.0,15000000.0,15.0
600.0,2,False,False,False,Damavand,4000000000.0,4000.0,6666666.666666667,6.666666666666667
95.0,2,True,True,True,Damavand,1750000000.0,1750.0,18421052.63157895,18.42105263157895
80.0,2,False,False,False,Damavand,750000000.0,750.0,9375000.0,9.375
94.0,2,False,True,True,Damavand,595000000.0,595.0,6329787.234042553,6.329787234042553
90.0,2,True,True,True,Darabad,5300000000.0,5300.0,58888888.88888889,58.888888888888886
87.0,2,True,True,True,Darabad,5850000000.0,5850.0,67241379.31034483,67.24137931034483
112.0,2,True,True,True,Darabad,7000000000.0,7000.0,62500000.0,62.5
72.0,2,True,True,True,Darakeh,2900000000.0,2900.0,40277777.777777776,40.27777777777778
74.0,2,True,True,True,Darband,4100000000.0,4100.0,55405405.4054054,55.4054054054054
148.0,3,True,True,True,Daryan No,5990000000.0,5990.0,40472972.972972974,40.472972972972975
140.0,3,True,True,True,Daryan No,6300000000.0,6300.0,45000000.0,45.0
148.0,3,True,True,True,Daryan No,6000000000.0,6000.0,40540540.54054054,40.54054054054054
70.0,2,True,True,False,Dehkade Olampic,2000000000.0,2000.0,28571428.57142857,28.57142857142857
116.0,2,True,True,True,Dehkade Olampic,4350000000.0,4350.0,37500000.0,37.5
140.0,3,True,True,True,Dehkade Olampic,4400000000.0,4400.0,31428571.42857143,31.42857142857143
121.0,2,True,True,True,Dehkade Olampic,4840000000.0,4840.0,40000000.0,40.0
70.0,1,True,True,False,Dehkade Olampic,2000000000.0,2000.0,28571428.57142857,28.57142857142857
135.0,3,True,True,True,Dehkade Olampic,4200000000.0,4200.0,31111111.111111112,31.11111111111111
105.0,2,True,True,True,Dehkade Olampic,4100000000.0,4100.0,39047619.047619045,39.047619047619044
125.0,2,True,True,True,Dezashib,11250000000.0,11250.0,90000000.0,90.0
145.0,3,True,True,True,Dezashib,12300000000.0,12300.0,84827586.20689656,84.82758620689656
125.0,2,True,True,True,Dezashib,11250000000.0,11250.0,90000000.0,90.0
145.0,3,True,True,True,Dezashib,12325000000.0,12325.0,85000000.0,85.0
125.0,2,True,True,True,Dezashib,11250000000.0,11250.0,90000000.0,90.0
150.0,3,True,True,True,Dezashib,12000000000.0,12000.0,80000000.0,80.0
47.0,1,True,True,False,Dolatabad,695000000.0,695.0,14787234.042553192,14.787234042553193
83.0,2,True,True,True,Dolatabad,1490000000.0,1490.0,17951807.22891566,17.951807228915662
179.0,3,True,True,True,Dorous,13800000000.0,13800.0,77094972.0670391,77.09497206703911
256.0,3,True,True,True,Dorous,18500000000.0,18500.0,72265625.0,72.265625
82.0,2,True,True,True,Dorous,4200000000.0,4200.0,51219512.19512195,51.21951219512195
161.0,3,True,True,True,Dorous,13000000000.0,13000.0,80745341.61490683,80.74534161490683
190.0,3,True,True,True,Dorous,12000000000.0,12000.0,63157894.7368421,63.1578947368421
135.0,2,True,True,True,Dorous,10000000000.0,10000.0,74074074.07407407,74.07407407407408
133.0,3,True,True,True,Dorous,8600000000.0,8600.0,64661654.13533834,64.66165413533834
85.0,2,True,True,True,Dorous,4200000000.0,4200.0,49411764.705882356,49.411764705882355
155.0,3,True,True,True,Dorous,9800000000.0,9800.0,63225806.451612905,63.225806451612904
105.0,2,True,True,True,Dorous,5600000000.0,5600.0,53333333.333333336,53.333333333333336
53.0,1,True,True,False,East Ferdows Boulevard,1920000000.0,1920.0,36226415.094339624,36.22641509433962
75.0,2,True,True,True,East Ferdows Boulevard,2100000000.0,2100.0,28000000.0,28.0
75.0,2,True,True,True,East Ferdows Boulevard,2350000000.0,2350.0,31333333.333333332,31.333333333333332
58.0,1,True,True,True,East Ferdows Boulevard,1850000000.0,1850.0,31896551.724137932,31.896551724137932
75.0,2,True,True,False,East Ferdows Boulevard,2000000000.0,2000.0,26666666.666666668,26.666666666666668
75.0,2,True,True,True,East Ferdows Boulevard,2730000000.0,2730.0,36400000.0,36.4
106.0,2,True,True,False,East Ferdows Boulevard,3150000000.0,3150.0,29716981.13207547,29.71698113207547
115.0,2,True,True,True,East Ferdows Boulevard,4600000000.0,4600.0,40000000.0,40.0
118.0,2,True,True,True,East Ferdows Boulevard,4500000000.0,4500.0,38135593.220338985,38.13559322033898
116.0,2,True,True,True,East Ferdows Boulevard,5100000000.0,5100.0,43965517.24137931,43.96551724137932
74.0,2,True,True,False,East Ferdows Boulevard,2300000000.0,2300.0,31081081.08108108,31.08108108108108
53.0,1,True,True,True,East Ferdows Boulevard,1920000000.0,1920.0,36226415.094339624,36.22641509433962
126.0,2,True,True,True,East Ferdows Boulevard,5500000000.0,5500.0,43650793.65079365,43.65079365079365
88.0,2,True,True,True,East Ferdows Boulevard,3700000000.0,3700.0,42045454.54545455,42.04545454545455
117.0,3,True,True,True,East Ferdows Boulevard,4600000000.0,4600.0,39316239.31623932,39.31623931623932
68.0,2,True,True,True,East Ferdows Boulevard,2700000000.0,2700.0,39705882.35294118,39.70588235294118
53.0,1,True,True,False,East Ferdows Boulevard,1920000000.0,1920.0,36226415.094339624,36.22641509433962
79.0,2,True,True,True,East Ferdows Boulevard,2850000000.0,2850.0,36075949.36708861,36.07594936708861
90.0,2,True,True,True,East Ferdows Boulevard,3150000000.0,3150.0,35000000.0,35.0
78.0,2,True,True,True,East Ferdows Boulevard,3300000000.0,3300.0,42307692.307692304,42.30769230769231
45.0,1,True,True,True,East Ferdows Boulevard,1900000000.0,1900.0,42222222.222222224,42.22222222222222
55.0,1,True,True,True,East Ferdows Boulevard,1830000000.0,1830.0,33272727.272727273,33.27272727272727
55.0,1,True,True,True,East Ferdows Boulevard,2000000000.0,2000.0,36363636.36363637,36.36363636363637
105.0,3,True,True,True,East Ferdows Boulevard,3900000000.0,3900.0,37142857.14285714,37.14285714285714
54.0,1,True,True,True,East Ferdows Boulevard,2150000000.0,2150.0,39814814.81481481,39.81481481481482
100.0,2,True,True,True,East Ferdows Boulevard,3500000000.0,3500.0,35000000.0,35.0
57.0,1,True,True,True,East Ferdows Boulevard,2050000000.0,2050.0,35964912.28070176,35.96491228070175
115.0,2,True,True,True,East Ferdows Boulevard,4200000000.0,4200.0,36521739.13043478,36.52173913043478
75.0,2,True,True,True,East Ferdows Boulevard,2350000000.0,2350.0,31333333.333333332,31.333333333333332
106.0,2,True,True,True,East Ferdows Boulevard,3500000000.0,3500.0,33018867.9245283,33.0188679245283
56.0,1,True,True,True,East Ferdows Boulevard,1980000000.0,1980.0,35357142.85714286,35.35714285714286
58.0,1,True,True,True,East Ferdows Boulevard,2080000000.0,2080.0,35862068.96551724,35.86206896551724
60.0,1,True,True,True,East Ferdows Boulevard,1920000000.0,1920.0,32000000.0,32.0
71.0,2,True,True,False,East Ferdows Boulevard,2280000000.0,2280.0,32112676.056338027,32.112676056338024
54.0,1,True,True,True,East Ferdows Boulevard,2050000000.0,2050.0,37962962.96296296,37.96296296296296
55.0,1,True,True,True,East Ferdows Boulevard,1920000000.0,1920.0,34909090.90909091,34.90909090909091
115.0,2,True,True,True,East Ferdows Boulevard,5200000000.0,5200.0,45217391.30434783,45.21739130434783
60.0,1,True,True,False,East Ferdows Boulevard,1800000000.0,1800.0,30000000.0,30.0
55.0,1,True,True,True,East Ferdows Boulevard,1780000000.0,1780.0,32363636.363636363,32.36363636363636
76.0,2,True,True,True,East Ferdows Boulevard,2250000000.0,2250.0,29605263.157894738,29.605263157894736
58.0,1,True,True,True,East Ferdows Boulevard,1860000000.0,1860.0,32068965.51724138,32.06896551724138
52.0,1,True,True,True,East Ferdows Boulevard,2300000000.0,2300.0,44230769.23076923,44.23076923076923
100.0,2,True,True,True,East Ferdows Boulevard,3400000000.0,3400.0,34000000.0,34.0
71.0,2,True,True,True,East Ferdows Boulevard,2530000000.0,2530.0,35633802.81690141,35.63380281690141
85.0,2,True,True,True,East Ferdows Boulevard,2800000000.0,2800.0,32941176.470588237,32.94117647058824
53.0,1,True,True,False,East Ferdows Boulevard,1920000000.0,1920.0,36226415.094339624,36.22641509433962
67.0,2,True,True,True,East Ferdows Boulevard,2380000000.0,2380.0,35522388.059701495,35.5223880597015
79.0,2,True,True,True,East Ferdows Boulevard,2600000000.0,2600.0,32911392.40506329,32.91139240506329
96.0,2,True,True,True,East Ferdows Boulevard,3950000000.0,3950.0,41145833.333333336,41.145833333333336
123.0,3,True,True,True,East Ferdows Boulevard,5600000000.0,5600.0,45528455.28455284,45.52845528455284
70.0,2,True,True,True,East Ferdows Boulevard,3000000000.0,3000.0,42857142.85714286,42.85714285714286
70.0,1,True,True,True,East Ferdows Boulevard,2600000000.0,2600.0,37142857.14285714,37.14285714285714
83.0,2,True,True,True,East Ferdows Boulevard,2800000000.0,2800.0,33734939.759036146,33.734939759036145
68.0,2,True,True,True,East Ferdows Boulevard,2500000000.0,2500.0,36764705.88235294,36.76470588235294
65.0,1,True,True,True,East Ferdows Boulevard,2170000000.0,2170.0,33384615.384615384,33.38461538461539
70.0,2,True,True,True,East Ferdows Boulevard,2750000000.0,2750.0,39285714.28571428,39.285714285714285
111.0,2,True,True,True,East Ferdows Boulevard,3990000000.0,3990.0,35945945.94594595,35.94594594594595
70.0,2,True,True,True,East Ferdows Boulevard,2160000000.0,2160.0,30857142.85714286,30.857142857142858
58.0,1,True,True,True,East Ferdows Boulevard,2200000000.0,2200.0,37931034.48275862,37.93103448275862
71.0,2,True,True,True,East Ferdows Boulevard,2950000000.0,2950.0,41549295.774647884,41.54929577464788
80.0,2,True,True,True,East Ferdows Boulevard,2980000000.0,2980.0,37250000.0,37.25
80.0,2,True,True,True,East Ferdows Boulevard,3000000000.0,3000.0,37500000.0,37.5
81.0,2,True,True,True,East Pars,2891700000.0,2891.7,35700000.0,35.7
83.0,2,True,True,True,East Pars,2575000000.0,2575.0,31024096.38554217,31.02409638554217
60.0,2,False,True,True,East Pars,1380000000.0,1380.0,23000000.0,23.0
56.0,2,True,True,True,East Pars,1550000000.0,1550.0,27678571.42857143,27.67857142857143
55.0,1,True,True,True,East Pars,1450000000.0,1450.0,26363636.363636363,26.363636363636363
40.0,1,True,True,True,East Pars,1145000000.0,1145.0,28625000.0,28.625
58.0,1,True,True,True,Ekbatan,2810000000.0,2810.0,48448275.862068966,48.44827586206897
88.0,2,True,True,True,Ekbatan,3940000000.0,3940.0,44772727.27272727,44.77272727272727
96.0,2,True,True,True,Ekbatan,4200000000.0,4200.0,43750000.0,43.75
76.0,2,True,True,True,Ekbatan,3600000000.0,3600.0,47368421.05263158,47.36842105263158
68.0,1,True,True,True,Ekbatan,3100000000.0,3100.0,45588235.294117644,45.588235294117645
58.0,1,True,True,True,Ekbatan,2850000000.0,2850.0,49137931.03448276,49.13793103448276
85.0,2,True,True,True,Ekhtiarieh,5000000000.0,5000.0,58823529.4117647,58.8235294117647
148.0,3,True,True,True,Ekhtiarieh,8400000000.0,8400.0,56756756.75675676,56.75675675675676
101.0,3,True,True,True,Ekhtiarieh,6500000000.0,6500.0,64356435.64356436,64.35643564356435
115.0,2,True,True,True,Ekhtiarieh,7400000000.0,7400.0,64347826.08695652,64.34782608695653
91.0,2,True,True,True,Ekhtiarieh,5180000000.0,5180.0,56923076.92307692,56.92307692307692
147.0,3,True,True,True,Ekhtiarieh,8400000000.0,8400.0,57142857.14285714,57.14285714285714
128.0,3,True,True,True,Ekhtiarieh,8960000000.0,8960.0,70000000.0,70.0
150.0,3,True,True,True,Ekhtiarieh,12000000000.0,12000.0,80000000.0,80.0
75.0,1,True,True,True,Ekhtiarieh,3900000000.0,3900.0,52000000.0,52.0
100.0,2,True,True,True,Ekhtiarieh,5500000000.0,5500.0,55000000.0,55.0
127.0,2,True,True,True,Ekhtiarieh,8890000000.0,8890.0,70000000.0,70.0
90.0,2,True,True,True,Ekhtiarieh,6000000000.0,6000.0,66666666.666666664,66.66666666666666
62.0,2,True,True,False,Ekhtiarieh,3300000000.0,3300.0,53225806.451612905,53.225806451612904
120.0,2,True,True,True,Ekhtiarieh,7700000000.0,7700.0,64166666.666666664,64.16666666666666
150.0,3,True,True,True,Ekhtiarieh,9500000000.0,9500.0,63333333.333333336,63.333333333333336
113.0,2,True,True,True,Ekhtiarieh,6000000000.0,6000.0,53097345.132743366,53.097345132743364
147.0,3,True,True,True,Ekhtiarieh,9600000000.0,9600.0,65306122.448979594,65.3061224489796
115.0,2,True,True,True,Ekhtiarieh,6300000000.0,6300.0,54782608.69565217,54.78260869565217
85.0,2,True,True,True,Ekhtiarieh,5000000000.0,5000.0,58823529.4117647,58.8235294117647
110.0,2,True,True,True,Ekhtiarieh,8300000000.0,8300.0,75454545.45454545,75.45454545454545
90.0,2,True,True,True,Ekhtiarieh,6000000000.0,6000.0,66666666.666666664,66.66666666666666
170.0,3,True,True,True,Ekhtiarieh,7800000000.0,7800.0,45882352.941176474,45.88235294117647
100.0,2,True,True,True,Ekhtiarieh,6500000000.0,6500.0,65000000.0,65.0
52.0,1,True,True,True,Ekhtiarieh,3700000000.0,3700.0,71153846.15384616,71.15384615384616
60.0,1,True,True,True,Ekhtiarieh,3000000000.0,3000.0,50000000.0,50.0
120.0,2,True,True,True,Ekhtiarieh,9000000000.0,9000.0,75000000.0,75.0
110.0,2,True,True,True,Ekhtiarieh,6500000000.0,6500.0,59090909.09090909,59.09090909090909
80.0,2,True,True,True,Ekhtiarieh,4400000000.0,4400.0,55000000.0,55.0
140.0,3,True,True,True,Ekhtiarieh,11000000000.0,11000.0,78571428.57142857,78.57142857142857
90.0,2,True,True,True,Ekhtiarieh,6000000000.0,6000.0,66666666.666666664,66.66666666666666
78.0,2,True,True,True,Ekhtiarieh,4700000000.0,4700.0,60256410.256410256,60.256410256410255
133.0,3,True,True,True,Ekhtiarieh,8400000000.0,8400.0,63157894.7368421,63.1578947368421
135.0,2,True,True,True,Ekhtiarieh,8100000000.0,8100.0,60000000.0,60.0
147.0,3,True,True,True,Elahieh,11500000000.0,11500.0,78231292.5170068,78.23129251700679
220.0,3,True,True,True,Elahieh,35200000000.0,35200.0,160000000.0,160.0
240.0,4,True,True,True,Elahieh,38500000000.0,38500.0,160416666.66666666,160.41666666666666
204.0,3,True,True,True,Elahieh,32640000000.0,32640.0,160000000.0,160.0
377.0,4,True,True,True,Elahieh,31668000000.0,31668.0,84000000.0,84.0
310.0,3,True,True,True,Elahieh,45500000000.0,45500.0,146774193.5483871,146.7741935483871
380.0,4,True,True,True,Elahieh,50000000000.0,50000.0,131578947.36842105,131.57894736842104
250.0,3,True,True,True,Elahieh,40000000000.0,40000.0,160000000.0,160.0
400.0,4,True,True,True,Elahieh,63000000000.0,63000.0,157500000.0,157.5
41.0,1,False,False,False,Elahieh,815000000.0,815.0,19878048.780487806,19.878048780487806
171.0,3,True,True,True,Elahieh,12825000000.0,12825.0,75000000.0,75.0
145.0,3,True,True,True,Elahieh,10150000000.0,10150.0,70000000.0,70.0
175.0,3,True,True,True,Elahieh,17500000000.0,17500.0,100000000.0,100.0
72.0,1,True,True,True,Elahieh,8250000000.0,8250.0,114583333.33333333,114.58333333333333
171.0,2,False,True,False,Elahieh,11500000000.0,11500.0,67251461.9883041,67.25146198830409
240.0,3,True,True,False,Elahieh,34560000000.0,34560.0,144000000.0,144.0
150.0,3,True,True,False,Elahieh,11760000000.0,11760.0,78400000.0,78.4
70.0,2,False,True,True,Elm-o-Sanat,1800000000.0,1800.0,25714285.714285713,25.71428571428571
70.0,2,False,True,True,Elm-o-Sanat,1800000000.0,1800.0,25714285.714285713,25.71428571428571
85.0,2,True,False,True,Elm-o-Sanat,3350000000.0,3350.0,39411764.705882356,39.411764705882355
70.0,1,True,True,False,Enghelab,1540000000.0,1540.0,22000000.0,22.0
107.0,3,True,True,False,Eram,2970000000.0,2970.0,27757009.34579439,27.75700934579439
64.0,1,False,True,False,Eskandari,1050000000.0,1050.0,16406250.0,16.40625
74.0,2,True,True,True,Eskandari,2960000000.0,2960.0,40000000.0,40.0
32.0,1,False,True,True,Eskandari,940000000.0,940.0,29375000.0,29.375
48.0,1,False,False,True,Eskandari,1280000000.0,1280.0,26666666.666666668,26.666666666666668
64.0,1,False,False,True,Fallah,900000000.0,900.0,14062500.0,14.0625
93.0,2,True,True,True,Fallah,1510000000.0,1510.0,16236559.139784947,16.236559139784948
38.0,1,True,True,False,Fallah,650000000.0,650.0,17105263.157894738,17.105263157894736
48.0,1,False,False,True,Fallah,710000000.0,710.0,14791666.666666666,14.791666666666666
62.0,1,True,True,True,Fallah,806000000.0,806.0,13000000.0,13.0
75.0,2,True,False,True,Fallah,1200000000.0,1200.0,16000000.0,16.0
48.0,1,False,False,True,Fallah,740000000.0,740.0,15416666.666666666,15.416666666666666
48.0,1,True,False,False,Fallah,800000000.0,800.0,16666666.666666666,16.666666666666664
150.0,3,True,True,True,Farmanieh,10000000000.0,10000.0,66666666.666666664,66.66666666666666
158.0,3,True,True,True,Farmanieh,10480000000.0,10480.0,66329113.92405064,66.32911392405063
245.0,3,True,True,True,Farmanieh,26950000000.0,26950.0,110000000.0,110.0
270.0,4,True,True,True,Farmanieh,37800000000.0,37800.0,140000000.0,140.0
180.0,3,True,True,True,Farmanieh,20700000000.0,20700.0,115000000.0,115.0
175.0,3,True,True,True,Farmanieh,15600000000.0,15600.0,89142857.14285715,89.14285714285715
170.0,3,True,True,True,Farmanieh,15350000000.0,15350.0,90294117.64705883,90.29411764705883
160.0,3,True,True,True,Farmanieh,17600000000.0,17600.0,110000000.0,110.0
265.0,3,True,True,True,Farmanieh,20000000000.0,20000.0,75471698.11320755,75.47169811320755
312.0,4,True,True,True,Farmanieh,45000000000.0,45000.0,144230769.23076922,144.23076923076923
170.0,2,True,True,True,Farmanieh,12400000000.0,12400.0,72941176.47058824,72.94117647058823
198.0,3,True,True,True,Farmanieh,27720000000.0,27720.0,140000000.0,140.0
108.0,2,True,True,True,Farmanieh,6200000000.0,6200.0,57407407.40740741,57.40740740740741
300.0,3,True,True,True,Farmanieh,55500000000.0,55500.0,185000000.0,185.0
200.0,3,True,True,True,Farmanieh,35000000000.0,35000.0,175000000.0,175.0
191.0,3,True,True,True,Farmanieh,18145000000.0,18145.0,95000000.0,95.0
282.0,3,True,True,True,Farmanieh,36660000000.0,36660.0,130000000.0,130.0
210.0,3,True,True,True,Farmanieh,23100000000.0,23100.0,110000000.0,110.0
170.0,3,True,True,True,Farmanieh,18700000000.0,18700.0,110000000.0,110.0
245.0,3,True,True,True,Farmanieh,22050000000.0,22050.0,90000000.0,90.0
